operator,from_gare_id,from_gare,to_gare_id,to_gare,source_km,osrm_km,delta_km,ratio
APRR,138,Blois,386,LA COTIERE,544.38,520.746,-23.634,0.9566
APRR,138,Blois,388,La Croix-Chalon,524.77,532.987,8.217,1.0157
APRR,138,Blois,425,LANGRES NORD,365.32,426.246,60.926,1.1668
APRR,138,Blois,426,Langres sud,371.97,434.095,62.125,1.167
APRR,138,Blois,450,LE MIROIR,481.16,538.536,57.376,1.1192
APRR,138,Blois,463,LES EPRUNES,268.34,259.807,-8.533,0.9682
APRR,138,Blois,494,Mâcon nord,435.42,456.341,20.921,1.048
APRR,138,Blois,495,MACON SUD,445.75,490.419,44.669,1.1002
APRR,138,Blois,498,Magnant,288.15,348.103,59.953,1.2081
APRR,138,Blois,507,Marolles-sur-Seine,219.95,252.427,32.477,1.1477
APRR,138,Blois,549,Montigny-le-Roi,385.42,490.658,105.238,1.273
APRR,138,Blois,552,MONTMARAULT,269.38,277.094,7.714,1.0286
APRR,138,Blois,585,NEMOURS,203.86,228.308,24.447,1.1199
APRR,138,Blois,602,NITRY,244.62,345.133,100.513,1.4109
APRR,138,Blois,605,Nuits-St-Georges,373.72,432.869,59.149,1.1583
APRR,138,Blois,637,Pérouges,527.57,533.916,6.346,1.012
APRR,138,Blois,652,PONT D AIN,502.75,508.949,6.199,1.0123
APRR,138,Blois,660,POUILLY-EN-AUXOIS,318.92,369.0,50.079,1.157
APRR,138,Blois,683,REPLONGES,446.27,498.627,52.357,1.1173
APRR,138,Blois,687,RIOM,326.3,348.467,22.167,1.0679
APRR,138,Blois,689,Robecourt,407.38,496.07,88.69,1.2177
APRR,138,Blois,714,SAINT GENIS,535.94,488.12,-47.82,0.9108
APRR,138,Blois,726,SAINT MAURICE,547.92,572.831,24.911,1.0455
APRR,138,Blois,732,SAINT THIBAULT,261.92,345.788,83.868,1.3202
APRR,138,Blois,769,Seurre,385.22,484.329,99.109,1.2573
APRR,138,Blois,777,SOIRANS,412.97,475.365,62.395,1.1511
APRR,138,Blois,785,St-Amand-Montrond,202.65,213.522,10.872,1.0537
APRR,138,Blois,819,St-Martin-du-Fresne,519.48,538.146,18.666,1.0359
APRR,138,Blois,791,ST-DENIS-LES-SENS,190.06,253.177,63.117,1.3321
APRR,138,Blois,798,St-Germain-Laxis,252.0,253.132,1.132,1.0045
APRR,138,Blois,842,SYLANS,529.05,536.284,7.234,1.0137
APRR,138,Blois,853,THENNELIERES,274.02,333.456,59.436,1.2169
APRR,138,Blois,861,TIL CHATEL,402.02,462.033,60.013,1.1493
APRR,138,Blois,863,TORVILLIERS,245.84,308.923,63.083,1.2566
APRR,138,Blois,872,TOURNUS,409.92,471.462,61.542,1.1501
APRR,138,Blois,893,URY,215.69,200.723,-14.967,0.9306
APRR,138,Blois,902,VAL DE SAONE,556.29,457.275,-99.015,0.822
APRR,138,Blois,925,VILLE SOUS LAFERTE,315.82,376.079,60.259,1.1908
APRR,138,Blois,929,VILLEFRANCHE-LIMAS,511.72,506.135,-5.585,0.9891
APRR,138,Blois,930,Villefranche nord,475.97,488.376,12.406,1.0261
APRR,138,Blois,933,Villefranche ville,481.27,482.428,1.158,1.0024
APRR,138,Blois,934,VILLENEUVE-DONDAGRE,177.05,238.367,61.317,1.3463
APRR,138,Blois,939,Viriat,477.94,485.452,7.512,1.0157
APRR,138,Blois,951,Vulaines,218.8,280.504,61.704,1.282
APRR,151,Bourg nord,27,ALLAINES,420.41,419.96,-0.45,0.9989
APRR,151,Bourg nord,28,Allainville,449.01,442.438,-6.572,0.9854
APRR,151,Bourg nord,31,Ambérieu,42.2,66.069,23.869,1.5656
APRR,151,Bourg nord,34,AMBOISE CH.RENAULT,497.61,445.257,-52.353,0.8948
APRR,151,Bourg nord,55,ARLAY,73.71,98.581,24.871,1.3374
APRR,151,Bourg nord,58,Artenay,407.01,434.476,27.466,1.0675
APRR,151,Bourg nord,68,Auxerre nord,259.79,259.406,-0.384,0.9985
APRR,151,Bourg nord,69,Auxerre sud,248.09,271.931,23.841,1.0961
APRR,151,Bourg nord,71,AUXY,350.91,396.1,45.19,1.1288
APRR,151,Bourg nord,72,Avallon,203.99,203.794,-0.196,0.999
APRR,151,Bourg nord,76,Balan,66.23,91.264,25.034,1.378
APRR,151,Bourg nord,82,BAUME-LES-DAMES,203.91,229.025,25.115,1.1232
APRR,151,Bourg nord,93,BEAUMONT,558.07,441.887,-116.183,0.7918
APRR,151,Bourg nord,95,Beaune nord,112.34,187.162,74.822,1.666
APRR,151,Bourg nord,96,BEAUNE SUD,106.59,118.474,11.884,1.1115
APRR,151,Bourg nord,97,BEAUPONT,30.01,55.418,25.408,1.8467
APRR,151,Bourg nord,99,Beaurepaire,58.31,114.578,56.268,1.965
APRR,151,Bourg nord,109,Bellegarde,77.89,121.32,43.43,1.5576
APRR,151,Bourg nord,118,BERSAILLIN,87.71,110.086,22.376,1.2551
APRR,151,Bourg nord,119,Besançon est,184.83,209.974,25.144,1.136
APRR,151,Bourg nord,120,Besançon nord,170.21,195.304,25.094,1.1474
APRR,151,Bourg nord,121,BESANCON OUEST,160.81,186.928,26.118,1.1624
APRR,151,Bourg nord,125,BEYNOST,80.39,101.371,20.981,1.261
APRR,151,Bourg nord,130,Bierre-les-Semur,178.09,177.695,-0.395,0.9978
APRR,151,Bourg nord,137,BLERE,574.31,441.689,-132.621,0.7691
APRR,151,Bourg nord,138,Blois,467.91,414.993,-52.917,0.8869
APRR,151,Bourg nord,152,Bourg sud,20.43,45.663,25.233,2.2351
APRR,151,Bourg nord,154,BOURGES (LIM.CONC.),528.91,306.318,-222.592,0.5792
APRR,151,Bourg nord,170,BULGNEVILLE,282.71,305.594,22.884,1.0809
APRR,151,Bourg nord,198,Chalon centre,84.49,84.957,0.467,1.0055
APRR,151,Bourg nord,200,Chalon sud,78.29,91.291,13.001,1.1661
APRR,151,Bourg nord,202,CHALONS - LA VEUVE,413.27,415.716,2.446,1.0059
APRR,151,Bourg nord,203,CHALONS MOURMELON,421.67,463.805,42.135,1.0999
APRR,151,Bourg nord,210,CHARMONT (LIM.CONC),334.77,,,
APRR,151,Bourg nord,218,CHÂTEAU-THIERRY,492.97,495.012,2.042,1.0041
APRR,151,Bourg nord,221,CHATENOIS,292.86,353.107,60.247,1.2057
APRR,151,Bourg nord,223,CHATILLON-LABORDE,382.2,381.795,-0.405,0.9989
APRR,151,Bourg nord,227,CHAUMONT-SEMOUTIERS,239.99,243.365,3.375,1.0141
APRR,151,Bourg nord,228,Chémery,533.71,410.085,-123.625,0.7684
APRR,151,Bourg nord,235,Choisey,111.6,138.584,26.984,1.2418
APRR,151,Bourg nord,242,CLERMONT-EN-ARGONNE,472.47,400.447,-72.023,0.8476
APRR,151,Bourg nord,240,CLERMONT-BARRIERE,718.39,242.825,-475.565,0.338
APRR,151,Bourg nord,246,Colombey-les-Belles,321.56,352.319,30.759,1.0957
APRR,151,Bourg nord,247,Combronde,681.17,248.943,-432.227,0.3655
APRR,151,Bourg nord,255,Courtenay,302.52,301.379,-1.141,0.9962
APRR,151,Bourg nord,264,DEUX-CHAISES,644.81,206.185,-438.624,0.3198
APRR,151,Bourg nord,269,DIJON SUD,141.09,142.52,1.43,1.0101
APRR,151,Bourg nord,265,DIJON-ARC S/TILLE,154.12,156.827,2.707,1.0176
APRR,151,Bourg nord,267,Péage de Dijon/Crimolois,152.01,150.835,-1.175,0.9923
APRR,151,Bourg nord,270,Dôle,128.21,154.391,26.181,1.2042
APRR,151,Bourg nord,272,Dormans,467.37,468.171,0.8,1.0017
APRR,151,Bourg nord,284,EGLETONS,801.92,382.457,-419.463,0.4769
APRR,151,Bourg nord,285,ELOISE,86.59,111.33,24.74,1.2857
APRR,151,Bourg nord,290,ESCRENNES,374.01,375.009,0.999,1.0027
APRR,151,Bourg nord,292,ESVRES,588.11,458.709,-129.401,0.78
APRR,151,Bourg nord,300,FEILLENS,24.91,25.589,0.679,1.0272
APRR,151,Bourg nord,303,FLEURY-EN-BIERE,386.47,363.128,-23.342,0.9396
APRR,151,Bourg nord,305,FONTAINEBLEAU,343.52,342.923,-0.597,0.9983
APRR,151,Bourg nord,308,FONTENAY /LOING,328.51,328.115,-0.395,0.9988
APRR,151,Bourg nord,311,FORET DE TRONCAIS,599.56,236.007,-363.553,0.3936
APRR,151,Bourg nord,312,Forges,364.93,362.955,-1.975,0.9946
APRR,151,Bourg nord,317,FRESNES EN WOEVRE,512.77,403.669,-109.101,0.7872
APRR,151,Bourg nord,327,GANNAT,679.18,231.398,-447.782,0.3407
APRR,151,Bourg nord,333,GENDREY,144.79,170.442,25.652,1.1772
APRR,151,Bourg nord,335,GERZAT-VILLE,700.03,242.661,-457.369,0.3466
APRR,151,Bourg nord,336,GIDY,410.31,410.422,0.112,1.0003
APRR,151,Bourg nord,338,GONDREVILLE A77/N,335.71,337.09,1.38,1.0041
APRR,151,Bourg nord,339,GONDREVILLE A77/S,382.46,337.09,-45.37,0.8814
APRR,151,Bourg nord,348,GROISSIAT,71.46,90.457,18.997,1.2658
APRR,151,Bourg nord,352,GYE,335.17,334.139,-1.031,0.9969
APRR,151,Bourg nord,365,JARNY,535.27,426.626,-108.644,0.797
APRR,151,Bourg nord,366,JOIGNY,285.59,284.899,-0.691,0.9976
APRR,151,Bourg nord,370,L ISLE-S/LE-DOUBS,221.21,246.953,25.743,1.1164
APRR,151,Bourg nord,377,LA BOISSE,92.04,102.052,10.011,1.1088
APRR,151,Bourg nord,378,LA BOISSE - MONTLUEL,70.51,103.455,32.945,1.4672
APRR,151,Bourg nord,386,LA COTIERE,76.47,95.674,19.204,1.2511
APRR,151,Bourg nord,388,La Croix-Chalon,56.86,82.783,25.923,1.4559
APRR,151,Bourg nord,393,LA FOLIE-B/PARIS,485.11,412.18,-72.93,0.8497
APRR,151,Bourg nord,422,LAMOTTE-BEUVRON,457.21,457.384,0.174,1.0004
APRR,151,Bourg nord,425,LANGRES NORD,226.66,230.202,3.542,1.0156
APRR,151,Bourg nord,426,Langres sud,207.01,210.983,3.973,1.0192
APRR,151,Bourg nord,450,LE MIROIR,43.17,99.796,56.626,2.3117
APRR,151,Bourg nord,463,LES EPRUNES,405.8,393.014,-12.786,0.9685
APRR,151,Bourg nord,493,Mâcon centre,27.64,27.498,-0.142,0.9949
APRR,151,Bourg nord,494,Mâcon nord,32.49,31.893,-0.597,0.9816
APRR,151,Bourg nord,498,Magnant,290.83,346.89,56.06,1.1928
APRR,151,Bourg nord,503,MANZAT,692.92,256.259,-436.661,0.3698
APRR,151,Bourg nord,507,Marolles-sur-Seine,357.41,356.71,-0.7,0.998
APRR,151,Bourg nord,516,MER,450.71,431.713,-18.997,0.9579
APRR,151,Bourg nord,520,Meung-sur-Loire,434.21,434.286,0.077,1.0002
APRR,151,Bourg nord,533,MONT-CHOISY,393.47,394.628,1.158,1.0029
APRR,151,Bourg nord,549,Montigny-le-Roi,246.76,294.614,47.854,1.1939
APRR,151,Bourg nord,552,MONTMARAULT,637.09,246.045,-391.045,0.3862
APRR,151,Bourg nord,560,MONTREUIL (REIMS),513.47,451.464,-62.006,0.8792
APRR,151,Bourg nord,562,MONTREUIL AUX LIONS,539.77,514.728,-25.042,0.9536
APRR,151,Bourg nord,585,NEMOURS,340.57,347.684,7.114,1.0209
APRR,151,Bourg nord,602,NITRY,223.29,222.824,-0.466,0.9979
APRR,151,Bourg nord,605,Nuits-St-Georges,123.59,124.49,0.9,1.0073
APRR,151,Bourg nord,607,OLIVET,424.91,427.587,2.677,1.0063
APRR,151,Bourg nord,616,ORLEANS-CENTRE,418.51,415.506,-3.004,0.9928
APRR,151,Bourg nord,617,Orléans nord,412.51,416.026,3.516,1.0085
APRR,151,Bourg nord,637,Pérouges,59.66,83.712,24.052,1.4031
APRR,151,Bourg nord,652,PONT D AIN,34.84,58.745,23.905,1.6861
APRR,151,Bourg nord,660,POUILLY-EN-AUXOIS,148.99,197.216,48.226,1.3237
APRR,151,Bourg nord,672,REIMS EST (TAISSY),440.47,439.625,-0.845,0.9981
APRR,151,Bourg nord,674,REIMS NORD (ORMES),447.07,446.509,-0.561,0.9987
APRR,151,Bourg nord,678,REIMS OUEST (THILLOIS),453.67,448.296,-5.374,0.9882
APRR,151,Bourg nord,679,REIMS SUD,439.47,440.576,1.106,1.0025
APRR,151,Bourg nord,683,REPLONGES,21.64,21.884,0.244,1.0113
APRR,151,Bourg nord,687,RIOM,694.01,236.175,-457.835,0.3403
APRR,151,Bourg nord,689,Robecourt,268.72,300.026,31.305,1.1165
APRR,151,Bourg nord,714,SAINT GENIS,11.61,11.377,-0.233,0.9799
APRR,151,Bourg nord,726,SAINT MAURICE,261.21,253.463,-7.747,0.9703
APRR,151,Bourg nord,732,SAINT THIBAULT,317.06,319.058,1.998,1.0063
APRR,151,Bourg nord,740,SALBRIS,475.91,358.45,-117.46,0.7532
APRR,151,Bourg nord,754,SAVIGNY /CLAIRIS,303.31,303.566,0.256,1.0008
APRR,151,Bourg nord,769,Seurre,135.09,164.649,29.559,1.2188
APRR,151,Bourg nord,777,SOIRANS,130.41,155.682,25.272,1.1938
APRR,151,Bourg nord,778,Sommesous,372.17,382.565,10.395,1.0279
APRR,151,Bourg nord,785,St-Amand-Montrond,570.36,264.594,-305.766,0.4639
APRR,151,Bourg nord,792,St-Etienne-au-Temple,421.67,423.377,1.707,1.004
APRR,151,Bourg nord,802,St-Gibrien,400.87,401.444,0.574,1.0014
APRR,151,Bourg nord,803,ST HILAIRE,307.51,309.639,2.13,1.0069
APRR,151,Bourg nord,812,ST JULIEN / SANCY,735.92,303.821,-432.099,0.4128
APRR,151,Bourg nord,819,St-Martin-du-Fresne,51.57,87.942,36.372,1.7053
APRR,151,Bourg nord,834,St-Romain-sur-Cher,544.91,458.091,-86.819,0.8407
APRR,151,Bourg nord,791,ST-DENIS-LES-SENS,327.52,327.975,0.455,1.0014
APRR,151,Bourg nord,798,St-Germain-Laxis,389.46,407.026,17.566,1.0451
APRR,151,Bourg nord,840,STE MENEHOULD,454.67,457.65,2.98,1.0066
APRR,151,Bourg nord,842,SYLANS,61.14,86.079,24.939,1.4079
APRR,151,Bourg nord,853,THENNELIERES,320.98,321.983,1.003,1.0031
APRR,151,Bourg nord,861,TIL CHATEL,176.96,241.057,64.097,1.3622
APRR,151,Bourg nord,863,TORVILLIERS,333.14,336.677,3.537,1.0106
APRR,151,Bourg nord,872,TOURNUS,57.99,58.147,0.157,1.0027
APRR,151,Bourg nord,873,TOURS-C/MONNAIE,525.81,474.345,-51.465,0.9021
APRR,151,Bourg nord,888,TULLE EST,819.92,381.54,-438.38,0.4653
APRR,151,Bourg nord,890,TULLE NORD,827.92,393.153,-434.767,0.4749
APRR,151,Bourg nord,893,URY,352.4,352.754,0.354,1.001
APRR,151,Bourg nord,895,USSEL EST,759.92,322.892,-437.028,0.4249
APRR,151,Bourg nord,897,USSEL OUEST,776.92,338.919,-438.001,0.4362
APRR,151,Bourg nord,902,VAL DE SAONE,31.96,28.63,-3.33,0.8958
APRR,151,Bourg nord,906,VALLÉE DE L'AUBE,347.87,348.611,0.741,1.0021
APRR,151,Bourg nord,909,VATRY,376.47,377.27,0.8,1.0021
APRR,151,Bourg nord,912,VEIGNE,606.91,445.959,-160.951,0.7348
APRR,151,Bourg nord,916,VERDUN,512.77,419.702,-93.068,0.8185
APRR,151,Bourg nord,922,VIERZON EST,502.61,333.441,-169.169,0.6634
APRR,151,Bourg nord,923,VIERZON NORD,496.91,338.218,-158.692,0.6806
APRR,151,Bourg nord,925,VILLE SOUS LAFERTE,263.16,265.446,2.286,1.0087
APRR,151,Bourg nord,931,VILLEFRANCHE S/ CHER,512.41,366.376,-146.034,0.715
APRR,151,Bourg nord,934,VILLENEUVE-DONDAGRE,314.51,313.165,-1.345,0.9957
APRR,151,Bourg nord,939,Viriat,10.03,35.247,25.217,3.5142
APRR,151,Bourg nord,943,VIRY,120.99,140.837,19.847,1.164
APRR,151,Bourg nord,947,VOIE SACRÉE,485.67,399.575,-86.095,0.8227
APRR,151,Bourg nord,951,Vulaines,356.26,355.301,-0.959,0.9973
APRR,151,Bourg nord,953,VULCANIA-BROMONT,712.92,276.465,-436.455,0.3878
APRR,152,Bourg sud,27,ALLAINES,440.84,468.043,27.203,1.0617
APRR,152,Bourg sud,28,Allainville,469.44,490.521,21.081,1.0449
APRR,152,Bourg sud,31,Ambérieu,21.77,20.407,-1.363,0.9374
APRR,152,Bourg sud,34,AMBOISE CH.RENAULT,518.04,493.34,-24.7,0.9523
APRR,152,Bourg sud,55,ARLAY,79.72,106.865,27.145,1.3405
APRR,152,Bourg sud,58,Artenay,427.44,482.559,55.119,1.129
APRR,152,Bourg sud,68,Auxerre nord,280.22,307.489,27.269,1.0973
APRR,152,Bourg sud,69,Auxerre sud,268.52,320.014,51.494,1.1918
APRR,152,Bourg sud,71,AUXY,371.34,444.183,72.843,1.1962
APRR,152,Bourg sud,72,Avallon,224.42,251.877,27.457,1.1223
APRR,152,Bourg sud,76,Balan,45.8,45.602,-0.198,0.9957
APRR,152,Bourg sud,82,BAUME-LES-DAMES,209.92,237.31,27.39,1.1305
APRR,152,Bourg sud,93,BEAUMONT,564.08,473.092,-90.988,0.8387
APRR,152,Bourg sud,95,Beaune nord,132.77,235.245,102.475,1.7718
APRR,152,Bourg sud,96,BEAUNE SUD,127.02,166.557,39.537,1.3113
APRR,152,Bourg sud,97,BEAUPONT,36.02,63.703,27.683,1.7685
APRR,152,Bourg sud,99,Beaurepaire,64.32,122.862,58.542,1.9102
APRR,152,Bourg sud,109,Bellegarde,57.46,75.657,18.197,1.3167
APRR,152,Bourg sud,118,BERSAILLIN,93.72,118.371,24.651,1.263
APRR,152,Bourg sud,119,Besançon est,190.84,218.259,27.419,1.1437
APRR,152,Bourg sud,120,Besançon nord,176.22,203.588,27.368,1.1553
APRR,152,Bourg sud,121,BESANCON OUEST,166.82,195.212,28.392,1.1702
APRR,152,Bourg sud,125,BEYNOST,59.96,55.709,-4.251,0.9291
APRR,152,Bourg sud,130,Bierre-les-Semur,198.52,225.778,27.257,1.1373
APRR,152,Bourg sud,137,BLERE,594.74,489.772,-104.968,0.8235
APRR,152,Bourg sud,138,Blois,488.34,463.076,-25.264,0.9483
APRR,152,Bourg sud,151,Bourg nord,20.43,49.724,29.294,2.4339
APRR,152,Bourg sud,154,BOURGES (LIM.CONC.),549.34,354.401,-194.939,0.6451
APRR,152,Bourg sud,170,BULGNEVILLE,288.72,336.799,48.079,1.1665
APRR,152,Bourg sud,198,Chalon centre,104.92,133.04,28.12,1.268
APRR,152,Bourg sud,200,Chalon sud,98.72,139.374,40.654,1.4118
APRR,152,Bourg sud,202,CHALONS - LA VEUVE,419.28,446.921,27.641,1.0659
APRR,152,Bourg sud,203,CHALONS MOURMELON,427.68,495.01,67.33,1.1574
APRR,152,Bourg sud,210,CHARMONT (LIM.CONC),340.78,,,
APRR,152,Bourg sud,218,CHÂTEAU-THIERRY,498.98,526.218,27.238,1.0546
APRR,152,Bourg sud,221,CHATENOIS,298.87,384.312,85.442,1.2859
APRR,152,Bourg sud,223,CHATILLON-LABORDE,402.63,429.878,27.248,1.0677
APRR,152,Bourg sud,227,CHAUMONT-SEMOUTIERS,246.0,274.57,28.57,1.1161
APRR,152,Bourg sud,228,Chémery,554.14,458.168,-95.972,0.8268
APRR,152,Bourg sud,235,Choisey,117.61,146.868,29.258,1.2488
APRR,152,Bourg sud,242,CLERMONT-EN-ARGONNE,478.48,431.653,-46.827,0.9021
APRR,152,Bourg sud,240,CLERMONT-BARRIERE,738.82,247.554,-491.266,0.3351
APRR,152,Bourg sud,246,Colombey-les-Belles,327.57,383.525,55.955,1.1708
APRR,152,Bourg sud,247,Combronde,701.6,253.672,-447.928,0.3616
APRR,152,Bourg sud,255,Courtenay,322.95,349.462,26.512,1.0821
APRR,152,Bourg sud,264,DEUX-CHAISES,665.24,254.268,-410.971,0.3822
APRR,152,Bourg sud,269,DIJON SUD,161.52,190.603,29.083,1.1801
APRR,152,Bourg sud,265,DIJON-ARC S/TILLE,160.13,188.033,27.903,1.1743
APRR,152,Bourg sud,267,Péage de Dijon/Crimolois,158.02,181.482,23.462,1.1485
APRR,152,Bourg sud,270,Dôle,134.22,162.675,28.456,1.212
APRR,152,Bourg sud,272,Dormans,473.38,499.376,25.996,1.0549
APRR,152,Bourg sud,284,EGLETONS,822.35,387.186,-435.164,0.4708
APRR,152,Bourg sud,285,ELOISE,66.16,65.667,-0.493,0.9926
APRR,152,Bourg sud,290,ESCRENNES,394.44,423.092,28.652,1.0726
APRR,152,Bourg sud,292,ESVRES,608.54,506.791,-101.748,0.8328
APRR,152,Bourg sud,300,FEILLENS,45.34,73.672,28.332,1.6249
APRR,152,Bourg sud,303,FLEURY-EN-BIERE,406.9,411.211,4.311,1.0106
APRR,152,Bourg sud,305,FONTAINEBLEAU,363.95,391.006,27.056,1.0743
APRR,152,Bourg sud,308,FONTENAY /LOING,348.94,376.198,27.258,1.0781
APRR,152,Bourg sud,311,FORET DE TRONCAIS,619.99,284.09,-335.9,0.4582
APRR,152,Bourg sud,312,Forges,385.36,411.038,25.678,1.0666
APRR,152,Bourg sud,317,FRESNES EN WOEVRE,518.78,434.875,-83.905,0.8383
APRR,152,Bourg sud,327,GANNAT,699.61,266.082,-433.528,0.3803
APRR,152,Bourg sud,333,GENDREY,150.8,178.726,27.926,1.1852
APRR,152,Bourg sud,335,GERZAT-VILLE,720.46,247.39,-473.07,0.3434
APRR,152,Bourg sud,336,GIDY,430.74,458.505,27.765,1.0645
APRR,152,Bourg sud,338,GONDREVILLE A77/N,356.14,385.173,29.033,1.0815
APRR,152,Bourg sud,339,GONDREVILLE A77/S,402.89,385.173,-17.717,0.956
APRR,152,Bourg sud,348,GROISSIAT,51.03,44.794,-6.236,0.8778
APRR,152,Bourg sud,352,GYE,341.18,365.344,24.164,1.0708
APRR,152,Bourg sud,365,JARNY,541.28,457.832,-83.448,0.8458
APRR,152,Bourg sud,366,JOIGNY,306.02,332.982,26.962,1.0881
APRR,152,Bourg sud,370,L ISLE-S/LE-DOUBS,227.22,255.238,28.018,1.1233
APRR,152,Bourg sud,377,LA BOISSE,71.61,78.591,6.981,1.0975
APRR,152,Bourg sud,378,LA BOISSE - MONTLUEL,50.08,59.896,9.816,1.196
APRR,152,Bourg sud,386,LA COTIERE,56.04,50.012,-6.028,0.8924
APRR,152,Bourg sud,388,La Croix-Chalon,36.43,37.12,0.69,1.0189
APRR,152,Bourg sud,393,LA FOLIE-B/PARIS,505.54,460.263,-45.277,0.9104
APRR,152,Bourg sud,422,LAMOTTE-BEUVRON,477.64,505.467,27.827,1.0583
APRR,152,Bourg sud,425,LANGRES NORD,232.67,261.407,28.737,1.1235
APRR,152,Bourg sud,426,Langres sud,213.02,242.189,29.169,1.1369
APRR,152,Bourg sud,450,LE MIROIR,49.18,108.08,58.9,2.1976
APRR,152,Bourg sud,463,LES EPRUNES,426.23,441.097,14.867,1.0349
APRR,152,Bourg sud,493,Mâcon centre,48.07,75.581,27.511,1.5723
APRR,152,Bourg sud,494,Mâcon nord,52.92,79.977,27.056,1.5113
APRR,152,Bourg sud,498,Magnant,296.84,378.095,81.255,1.2737
APRR,152,Bourg sud,503,MANZAT,713.35,260.988,-452.362,0.3659
APRR,152,Bourg sud,507,Marolles-sur-Seine,377.84,404.793,26.953,1.0713
APRR,152,Bourg sud,516,MER,471.14,479.796,8.656,1.0184
APRR,152,Bourg sud,520,Meung-sur-Loire,454.64,482.37,27.73,1.061
APRR,152,Bourg sud,533,MONT-CHOISY,399.48,425.833,26.353,1.066
APRR,152,Bourg sud,549,Montigny-le-Roi,252.77,325.819,73.049,1.289
APRR,152,Bourg sud,552,MONTMARAULT,657.52,294.128,-363.392,0.4473
APRR,152,Bourg sud,560,MONTREUIL (REIMS),519.48,499.547,-19.933,0.9616
APRR,152,Bourg sud,562,MONTREUIL AUX LIONS,545.78,545.934,0.154,1.0003
APRR,152,Bourg sud,585,NEMOURS,361.0,395.767,34.767,1.0963
APRR,152,Bourg sud,602,NITRY,243.72,270.907,27.187,1.1115
APRR,152,Bourg sud,605,Nuits-St-Georges,144.02,172.573,28.553,1.1983
APRR,152,Bourg sud,607,OLIVET,445.34,475.67,30.33,1.0681
APRR,152,Bourg sud,616,ORLEANS-CENTRE,438.94,463.589,24.649,1.0562
APRR,152,Bourg sud,617,Orléans nord,432.94,464.109,31.169,1.072
APRR,152,Bourg sud,637,Pérouges,39.23,38.049,-1.181,0.9699
APRR,152,Bourg sud,652,PONT D AIN,14.41,13.082,-1.328,0.9079
APRR,152,Bourg sud,660,POUILLY-EN-AUXOIS,169.42,245.299,75.879,1.4479
APRR,152,Bourg sud,672,REIMS EST (TAISSY),446.48,470.83,24.35,1.0545
APRR,152,Bourg sud,674,REIMS NORD (ORMES),453.08,477.714,24.634,1.0544
APRR,152,Bourg sud,678,REIMS OUEST (THILLOIS),459.68,479.502,19.822,1.0431
APRR,152,Bourg sud,679,REIMS SUD,445.48,471.781,26.301,1.059
APRR,152,Bourg sud,683,REPLONGES,42.07,69.967,27.897,1.6631
APRR,152,Bourg sud,687,RIOM,714.44,240.904,-473.536,0.3372
APRR,152,Bourg sud,689,Robecourt,274.73,331.231,56.501,1.2057
APRR,152,Bourg sud,714,SAINT GENIS,32.04,59.46,27.42,1.8558
APRR,152,Bourg sud,726,SAINT MAURICE,267.22,261.748,-5.472,0.9795
APRR,152,Bourg sud,732,SAINT THIBAULT,323.07,350.263,27.193,1.0842
APRR,152,Bourg sud,740,SALBRIS,496.34,406.533,-89.807,0.8191
APRR,152,Bourg sud,754,SAVIGNY /CLAIRIS,323.74,351.649,27.909,1.0862
APRR,152,Bourg sud,769,Seurre,145.12,172.934,27.814,1.1917
APRR,152,Bourg sud,777,SOIRANS,136.42,163.966,27.546,1.2019
APRR,152,Bourg sud,778,Sommesous,378.18,413.77,35.59,1.0941
APRR,152,Bourg sud,785,St-Amand-Montrond,590.79,312.678,-278.112,0.5293
APRR,152,Bourg sud,792,St-Etienne-au-Temple,427.68,454.582,26.902,1.0629
APRR,152,Bourg sud,802,St-Gibrien,406.88,432.649,25.769,1.0633
APRR,152,Bourg sud,803,ST HILAIRE,327.94,357.723,29.783,1.0908
APRR,152,Bourg sud,812,ST JULIEN / SANCY,756.35,308.55,-447.8,0.4079
APRR,152,Bourg sud,819,St-Martin-du-Fresne,31.14,42.279,11.139,1.3577
APRR,152,Bourg sud,834,St-Romain-sur-Cher,565.34,506.174,-59.166,0.8953
APRR,152,Bourg sud,791,ST-DENIS-LES-SENS,347.95,376.058,28.108,1.0808
APRR,152,Bourg sud,798,St-Germain-Laxis,409.89,455.108,45.219,1.1103
APRR,152,Bourg sud,840,STE MENEHOULD,460.68,488.855,28.175,1.0612
APRR,152,Bourg sud,842,SYLANS,40.71,40.417,-0.293,0.9928
APRR,152,Bourg sud,853,THENNELIERES,326.99,353.189,26.199,1.0801
APRR,152,Bourg sud,861,TIL CHATEL,182.97,272.262,89.292,1.488
APRR,152,Bourg sud,863,TORVILLIERS,339.15,367.882,28.732,1.0847
APRR,152,Bourg sud,872,TOURNUS,78.42,106.23,27.81,1.3546
APRR,152,Bourg sud,873,TOURS-C/MONNAIE,546.24,522.428,-23.812,0.9564
APRR,152,Bourg sud,888,TULLE EST,840.35,386.269,-454.081,0.4597
APRR,152,Bourg sud,890,TULLE NORD,848.35,397.882,-450.469,0.469
APRR,152,Bourg sud,893,URY,372.83,400.837,28.007,1.0751
APRR,152,Bourg sud,895,USSEL EST,780.35,327.621,-452.729,0.4198
APRR,152,Bourg sud,897,USSEL OUEST,797.35,343.648,-453.702,0.431
APRR,152,Bourg sud,902,VAL DE SAONE,52.39,76.713,24.323,1.4643
